Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
stirling,0.30.0,stirling.software,CustomLogoutSuccessHandler,getRedirect_oauth2,Complex Method,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/config/security/CustomLogoutSuccessHandler.java,src/main/java/stirling/software/SPDF/config/security/CustomLogoutSuccessHandler.java.CustomLogoutSuccessHandler.getRedirect_oauth2.Complex Method,0.30.0,0.42.0,0.43.0,13
stirling,0.13.0,stirling.software,UserAuthenticationFilter,doFilterInternal,Complex Method,"pmd,checkstyle",src/main/java/stirling/software/SPDF/config/security/UserAuthenticationFilter.java,src/main/java/stirling/software/SPDF/config/security/UserAuthenticationFilter.java.UserAuthenticationFilter.doFilterInternal.Complex Method,0.13.0,0.44.0,0.44.0,32
stirling,0.13.0,stirling.software,UserBasedRateLimitingFilter,processRequest,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/config/security/UserBasedRateLimitingFilter.java,src/main/java/stirling/software/SPDF/config/security/UserBasedRateLimitingFilter.java.UserBasedRateLimitingFilter.processRequest.Long Parameter List,0.13.0,0.44.0,0.44.0,32
stirling,0.28.0,stirling.software,UserService,invalidateUserSessions,Feature Envy,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/config/security/UserService.java,src/main/java/stirling/software/SPDF/config/security/UserService.java.UserService.invalidateUserSessions.Feature Envy,0.28.0,0.44.0,0.44.0,17
stirling,0.24.0,stirling.software,CustomOAuth2AuthenticationSuccessHandler,onAuthenticationSuccess,Complex Method,"pmd,checkstyle",src/main/java/stirling/software/SPDF/config/security/oauth2/CustomOAuth2AuthenticationSuccessHandler.java,src/main/java/stirling/software/SPDF/config/security/oauth2/CustomOAuth2AuthenticationSuccessHandler.java.CustomOAuth2AuthenticationSuccessHandler.onAuthenticationSuccess.Complex Method,0.24.0,0.44.0,0.44.0,21
stirling,0.26.0,stirling.software,CustomOAuth2UserService,loadUser,Complex Method,"pmd,checkstyle",src/main/java/stirling/software/SPDF/config/security/oauth2/CustomOAuth2UserService.java,src/main/java/stirling/software/SPDF/config/security/oauth2/CustomOAuth2UserService.java.CustomOAuth2UserService.loadUser.Complex Method,0.26.0,0.42.0,0.43.0,17
stirling,0.30.0,stirling.software,CustomSaml2AuthenticationSuccessHandler,onAuthenticationSuccess,Complex Method,"pmd,checkstyle",src/main/java/stirling/software/SPDF/config/security/saml2/CustomSaml2AuthenticationSuccessHandler.java,src/main/java/stirling/software/SPDF/config/security/saml2/CustomSaml2AuthenticationSuccessHandler.java.CustomSaml2AuthenticationSuccessHandler.onAuthenticationSuccess.Complex Method,0.30.0,0.44.0,0.44.0,15
stirling,0.5.0,stirling.software,OCRController,processPdfWithOCR,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/OCRController.java,src/main/java/stirling/software/SPDF/controller/OCRController.java.OCRController.processPdfWithOCR.Complex Method,0.5.0,0.6.0,0.7.0,2
stirling,0.5.0,stirling.software,OCRController,processPdfWithOCR,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/OCRController.java,src/main/java/stirling/software/SPDF/controller/OCRController.java.OCRController.processPdfWithOCR.Long Parameter List,0.5.0,0.6.0,0.7.0,2
stirling,0.3.0,stirling.software,SplitPDFController,splitPdf,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/SplitPDFController.java,src/main/java/stirling/software/SPDF/controller/SplitPDFController.java.SplitPDFController.splitPdf.Complex Method,0.3.0,0.6.0,0.7.0,4
stirling,0.10.0,stirling.software,MultiPageLayoutController,mergeMultiplePagesIntoOne,Complex Method,"pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/MultiPageLayoutController.java,src/main/java/stirling/software/SPDF/controller/api/MultiPageLayoutController.java.MultiPageLayoutController.mergeMultiplePagesIntoOne.Complex Method,0.10.0,0.44.0,0.44.0,35
stirling,0.7.0,stirling.software,SplitPDFController,splitPdf,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/SplitPDFController.java,src/main/java/stirling/software/SPDF/controller/api/SplitPDFController.java.SplitPDFController.splitPdf.Complex Method,0.7.0,0.44.0,0.44.0,38
stirling,0.29.0,stirling.software,SplitPdfByChaptersController,extractOutlineItems,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/SplitPdfByChaptersController.java,src/main/java/stirling/software/SPDF/controller/api/SplitPdfByChaptersController.java.SplitPdfByChaptersController.extractOutlineItems.Long Parameter List,0.29.0,0.44.0,0.44.0,16
stirling,0.17.0,stirling.software,SplitPdfBySizeController,autoSplitPdf,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java,src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java.SplitPdfBySizeController.autoSplitPdf.Complex Method,0.17.0,0.22.0,0.23.0,6
stirling,0.44.0,stirling.software,SplitPdfBySizeController,handleSplitByPageCount,Complex Method,"pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java,src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java.SplitPdfBySizeController.handleSplitByPageCount.Complex Method,0.44.0,0.44.0,0.44.0,1
stirling,0.44.0,stirling.software,SplitPdfBySizeController,handleSplitBySize,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java,src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java.SplitPdfBySizeController.handleSplitBySize.Complex Method,0.44.0,0.44.0,0.44.0,1
stirling,0.13.0,stirling.software,UserController,changePassword,Feature Envy,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changePassword.Feature Envy,0.13.0,0.44.0,0.44.0,32
stirling,0.22.0,stirling.software,UserController,changePasswordOnLogin,Feature Envy,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changePasswordOnLogin.Feature Envy,0.22.0,0.44.0,0.44.0,23
stirling,0.22.0,stirling.software,UserController,changePasswordOnLogin,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changePasswordOnLogin.Long Parameter List,0.22.0,0.44.0,0.44.0,23
stirling,0.28.0,stirling.software,UserController,changeUserEnabled,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changeUserEnabled.Complex Method,0.28.0,0.44.0,0.44.0,17
stirling,0.23.0,stirling.software,UserController,changeUsername,Complex Method,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changeUsername.Complex Method,0.23.0,0.44.0,0.44.0,22
stirling,0.13.0,stirling.software,UserController,changeUsername,Feature Envy,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changeUsername.Feature Envy,0.13.0,0.44.0,0.44.0,32
stirling,0.14.0,stirling.software,UserController,changeUsernameAndPassword,Feature Envy,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changeUsernameAndPassword.Feature Envy,0.14.0,0.21.0,0.22.0,8
stirling,0.14.0,stirling.software,UserController,changeUsernameAndPassword,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/UserController.java,src/main/java/stirling/software/SPDF/controller/api/UserController.java.UserController.changeUsernameAndPassword.Long Parameter List,0.14.0,0.21.0,0.22.0,8
stirling,0.29.0,stirling.software,ConvertImgPDFController,convertToImage,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/converters/ConvertImgPDFController.java,src/main/java/stirling/software/SPDF/controller/api/converters/ConvertImgPDFController.java.ConvertImgPDFController.convertToImage.Complex Method,0.29.0,0.44.0,0.44.0,16
stirling,0.14.0,stirling.software,AutoRenameController,extractHeader,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/misc/AutoRenameController.java,src/main/java/stirling/software/SPDF/controller/api/misc/AutoRenameController.java.AutoRenameController.extractHeader.Complex Method,0.14.0,0.44.0,0.44.0,31
stirling,0.14.0,stirling.software,AutoSplitPdfController,autoSplitPdf,Complex Method,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/AutoSplitPdfController.java,src/main/java/stirling/software/SPDF/controller/api/misc/AutoSplitPdfController.java.AutoSplitPdfController.autoSplitPdf.Complex Method,0.14.0,0.44.0,0.44.0,31
stirling,0.14.0,stirling.software,BlankPageController,removeBlankPages,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/misc/BlankPageController.java,src/main/java/stirling/software/SPDF/controller/api/misc/BlankPageController.java.BlankPageController.removeBlankPages.Complex Method,0.14.0,0.44.0,0.44.0,31
stirling,0.14.0,stirling.software,CompressController,optimizePdf,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/CompressController.java,src/main/java/stirling/software/SPDF/controller/api/misc/CompressController.java.CompressController.optimizePdf.Complex Method,0.14.0,0.44.0,0.44.0,31
stirling,0.22.0,stirling.software,ExtractImageScansController,extractImageScans,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/ExtractImageScansController.java,src/main/java/stirling/software/SPDF/controller/api/misc/ExtractImageScansController.java.ExtractImageScansController.extractImageScans.Complex Method,0.22.0,0.44.0,0.44.0,23
stirling,0.15.0,stirling.software,ExtractImagesController,extractImages,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/misc/ExtractImagesController.java,src/main/java/stirling/software/SPDF/controller/api/misc/ExtractImagesController.java.ExtractImagesController.extractImages.Complex Method,0.15.0,0.26.0,0.27.0,12
stirling,0.27.0,stirling.software,ExtractImagesController,extractImagesFromPage,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/ExtractImagesController.java,src/main/java/stirling/software/SPDF/controller/api/misc/ExtractImagesController.java.ExtractImagesController.extractImagesFromPage.Long Parameter List,0.27.0,0.44.0,0.44.0,18
stirling,0.14.0,stirling.software,MetadataController,metadata,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/MetadataController.java,src/main/java/stirling/software/SPDF/controller/api/misc/MetadataController.java.MetadataController.metadata.Complex Method,0.14.0,0.44.0,0.44.0,31
stirling,0.14.0,stirling.software,OCRController,processPdfWithOCR,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/OCRController.java,src/main/java/stirling/software/SPDF/controller/api/misc/OCRController.java.OCRController.processPdfWithOCR.Complex Method,0.14.0,0.34.0,0.35.0,21
stirling,0.14.0,stirling.software,PageNumbersController,addPageNumbers,Complex Method,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/PageNumbersController.java,src/main/java/stirling/software/SPDF/controller/api/misc/PageNumbersController.java.PageNumbersController.addPageNumbers.Complex Method,0.14.0,0.44.0,0.44.0,31
stirling,0.21.0,stirling.software,StampController,addImageStamp,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/StampController.java,src/main/java/stirling/software/SPDF/controller/api/misc/StampController.java.StampController.addImageStamp.Long Parameter List,0.21.0,0.44.0,0.44.0,24
stirling,0.21.0,stirling.software,StampController,addTextStamp,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/StampController.java,src/main/java/stirling/software/SPDF/controller/api/misc/StampController.java.StampController.addTextStamp.Long Parameter List,0.21.0,0.44.0,0.44.0,24
stirling,0.21.0,stirling.software,StampController,calculatePositionX,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/misc/StampController.java,src/main/java/stirling/software/SPDF/controller/api/misc/StampController.java.StampController.calculatePositionX.Long Parameter List,0.21.0,0.44.0,0.44.0,24
stirling,0.11.0,stirling.software,AutoRenameController,extractHeader,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/other/AutoRenameController.java,src/main/java/stirling/software/SPDF/controller/api/other/AutoRenameController.java.AutoRenameController.extractHeader.Complex Method,0.11.0,0.13.0,0.14.0,3
stirling,0.12.0,stirling.software,AutoSplitPdfController,autoSplitPdf,Complex Method,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/AutoSplitPdfController.java,src/main/java/stirling/software/SPDF/controller/api/other/AutoSplitPdfController.java.AutoSplitPdfController.autoSplitPdf.Complex Method,0.12.0,0.13.0,0.14.0,2
stirling,0.8.0,stirling.software,BlankPageController,removeBlankPages,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/other/BlankPageController.java,src/main/java/stirling/software/SPDF/controller/api/other/BlankPageController.java.BlankPageController.removeBlankPages.Complex Method,0.8.0,0.13.0,0.14.0,6
stirling,0.9.0,stirling.software,CompressController,optimizePdf,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/CompressController.java,src/main/java/stirling/software/SPDF/controller/api/other/CompressController.java.CompressController.optimizePdf.Complex Method,0.9.0,0.13.0,0.14.0,5
stirling,0.7.0,stirling.software,ExtractImageScansController,extractImageScans,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/ExtractImageScansController.java,src/main/java/stirling/software/SPDF/controller/api/other/ExtractImageScansController.java.ExtractImageScansController.extractImageScans.Long Parameter List,0.7.0,0.13.0,0.14.0,7
stirling,0.7.0,stirling.software,MetadataController,metadata,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/MetadataController.java,src/main/java/stirling/software/SPDF/controller/api/other/MetadataController.java.MetadataController.metadata.Complex Method,0.7.0,0.13.0,0.14.0,7
stirling,0.7.0,stirling.software,MetadataController,metadata,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/MetadataController.java,src/main/java/stirling/software/SPDF/controller/api/other/MetadataController.java.MetadataController.metadata.Long Parameter List,0.7.0,0.13.0,0.14.0,7
stirling,0.7.0,stirling.software,OCRController,processPdfWithOCR,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/OCRController.java,src/main/java/stirling/software/SPDF/controller/api/other/OCRController.java.OCRController.processPdfWithOCR.Complex Method,0.7.0,0.13.0,0.14.0,7
stirling,0.7.0,stirling.software,OCRController,processPdfWithOCR,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/OCRController.java,src/main/java/stirling/software/SPDF/controller/api/other/OCRController.java.OCRController.processPdfWithOCR.Long Parameter List,0.7.0,0.13.0,0.14.0,7
stirling,0.11.0,stirling.software,PageNumbersController,addPageNumbers,Complex Method,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/PageNumbersController.java,src/main/java/stirling/software/SPDF/controller/api/other/PageNumbersController.java.PageNumbersController.addPageNumbers.Complex Method,0.11.0,0.13.0,0.14.0,3
stirling,0.11.0,stirling.software,PageNumbersController,addPageNumbers,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/other/PageNumbersController.java,src/main/java/stirling/software/SPDF/controller/api/other/PageNumbersController.java.PageNumbersController.addPageNumbers.Long Parameter List,0.11.0,0.13.0,0.14.0,3
stirling,0.13.0,stirling.software,ShowJavascript,extractHeader,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/other/ShowJavascript.java,src/main/java/stirling/software/SPDF/controller/api/other/ShowJavascript.java.ShowJavascript.extractHeader.Complex Method,0.13.0,0.13.0,0.14.0,1
stirling,0.19.0,stirling.software,PipelineController,handleData,Complex Method,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java,src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java.PipelineController.handleData.Complex Method,0.19.0,0.22.0,0.23.0,4
stirling,0.11.0,stirling.software,PipelineController,handleDirectory,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java,src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java.PipelineController.handleDirectory.Complex Method,0.11.0,0.17.0,0.18.0,7
stirling,0.11.0,stirling.software,PipelineController,handleDirectory,Long Method,"Decor,designitejava",src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java,src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java.PipelineController.handleDirectory.Long Method,0.11.0,0.17.0,0.18.0,7
stirling,0.11.0,stirling.software,PipelineController,processFiles,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java,src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineController.java.PipelineController.processFiles.Complex Method,0.11.0,0.17.0,0.18.0,7
stirling,0.18.0,stirling.software,PipelineProcessor,runPipelineAgainstFiles,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineProcessor.java,src/main/java/stirling/software/SPDF/controller/api/pipeline/PipelineProcessor.java.PipelineProcessor.runPipelineAgainstFiles.Complex Method,0.18.0,0.44.0,0.44.0,27
stirling,0.19.0,stirling.software,CertSignController,sign,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java,src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java.CertSignController.sign.Long Parameter List,0.19.0,0.44.0,0.44.0,26
stirling,0.9.0,stirling.software,CertSignController,signPDF,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java,src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java.CertSignController.signPDF.Complex Method,0.9.0,0.13.0,0.14.0,5
stirling,0.9.0,stirling.software,CertSignController,signPDF,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java,src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java.CertSignController.signPDF.Long Parameter List,0.9.0,0.13.0,0.14.0,5
stirling,0.14.0,stirling.software,CertSignController,signPDFWithCert,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java,src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java.CertSignController.signPDFWithCert.Complex Method,0.14.0,0.18.0,0.19.0,5
stirling,0.12.0,stirling.software,GetInfoOnPDF,getPdfInfo,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/GetInfoOnPDF.java,src/main/java/stirling/software/SPDF/controller/api/security/GetInfoOnPDF.java.GetInfoOnPDF.getPdfInfo.Complex Method,0.12.0,0.44.0,0.44.0,33
stirling,0.8.0,stirling.software,PasswordController,addPassword,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/PasswordController.java,src/main/java/stirling/software/SPDF/controller/api/security/PasswordController.java.PasswordController.addPassword.Long Parameter List,0.8.0,0.13.0,0.14.0,6
stirling,0.7.0,stirling.software,PasswordController,compressPDF,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/PasswordController.java,src/main/java/stirling/software/SPDF/controller/api/security/PasswordController.java.PasswordController.compressPDF.Long Parameter List,0.7.0,0.7.0,0.8.0,1
stirling,0.13.0,stirling.software,RedactController,redactPdf,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/RedactController.java,src/main/java/stirling/software/SPDF/controller/api/security/RedactController.java.RedactController.redactPdf.Long Parameter List,0.13.0,0.13.0,0.14.0,1
stirling,0.11.0,stirling.software,SanitizeController,sanitizeJavaScript,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/security/SanitizeController.java,src/main/java/stirling/software/SPDF/controller/api/security/SanitizeController.java.SanitizeController.sanitizeJavaScript.Complex Method,0.11.0,0.44.0,0.44.0,34
stirling,0.11.0,stirling.software,SanitizeController,sanitizePDF,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/SanitizeController.java,src/main/java/stirling/software/SPDF/controller/api/security/SanitizeController.java.SanitizeController.sanitizePDF.Long Parameter List,0.11.0,0.13.0,0.14.0,3
stirling,0.36.0,stirling.software,ValidateSignatureController,validateSignature,Complex Method,"pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/ValidateSignatureController.java,src/main/java/stirling/software/SPDF/controller/api/security/ValidateSignatureController.java.ValidateSignatureController.validateSignature.Complex Method,0.36.0,0.44.0,0.44.0,9
stirling,0.36.0,stirling.software,ValidateSignatureController,validateSignature,Feature Envy,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/ValidateSignatureController.java,src/main/java/stirling/software/SPDF/controller/api/security/ValidateSignatureController.java.ValidateSignatureController.validateSignature.Feature Envy,0.36.0,0.44.0,0.44.0,9
stirling,0.11.0,stirling.software,WatermarkController,addImageWatermark,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java,src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java.WatermarkController.addImageWatermark.Long Parameter List,0.11.0,0.44.0,0.44.0,34
stirling,0.11.0,stirling.software,WatermarkController,addTextWatermark,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java,src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java.WatermarkController.addTextWatermark.Long Parameter List,0.11.0,0.44.0,0.44.0,34
stirling,0.7.0,stirling.software,WatermarkController,addWatermark,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java,src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java.WatermarkController.addWatermark.Long Parameter List,0.7.0,0.13.0,0.14.0,7
stirling,0.7.0,stirling.software,WatermarkController,removeWatermark,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java,src/main/java/stirling/software/SPDF/controller/api/security/WatermarkController.java.WatermarkController.removeWatermark.Complex Method,0.7.0,0.7.0,0.8.0,1
stirling,0.4.0,stirling.software,MetadataController,metadata,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/security/MetadataController.java,src/main/java/stirling/software/SPDF/controller/security/MetadataController.java.MetadataController.metadata.Complex Method,0.4.0,0.6.0,0.7.0,3
stirling,0.4.0,stirling.software,MetadataController,metadata,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/security/MetadataController.java,src/main/java/stirling/software/SPDF/controller/security/MetadataController.java.MetadataController.metadata.Long Parameter List,0.4.0,0.6.0,0.7.0,3
stirling,0.3.0,stirling.software,PasswordController,compressPDF,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/security/PasswordController.java,src/main/java/stirling/software/SPDF/controller/security/PasswordController.java.PasswordController.compressPDF.Long Parameter List,0.3.0,0.6.0,0.7.0,4
stirling,0.3.0,stirling.software,WatermarkController,addWatermark,Long Parameter List,"designitejava,checkstyle",src/main/java/stirling/software/SPDF/controller/security/WatermarkController.java,src/main/java/stirling/software/SPDF/controller/security/WatermarkController.java.WatermarkController.addWatermark.Long Parameter List,0.3.0,0.6.0,0.7.0,4
stirling,0.4.0,stirling.software,WatermarkController,removeWatermark,Complex Method,"designitejava,pmd",src/main/java/stirling/software/SPDF/controller/security/WatermarkController.java,src/main/java/stirling/software/SPDF/controller/security/WatermarkController.java.WatermarkController.removeWatermark.Complex Method,0.4.0,0.6.0,0.7.0,3
stirling,0.24.0,stirling.software,AccountWebController,account,Complex Method,"designitejava,pmd,checkstyle",src/main/java/stirling/software/SPDF/controller/web/AccountWebController.java,src/main/java/stirling/software/SPDF/controller/web/AccountWebController.java.AccountWebController.account.Complex Method,0.24.0,0.44.0,0.44.0,21
