Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
cassandra,0.8.0-beta1,src.org.apache.cassandra.cql.jdbc,CassandraResultSet,,God Class,"pmd,checkstyle",drivers/java/src/org/apache/cassandra/cql/jdbc/CassandraResultSet.java,drivers/java/src/org/apache/cassandra/cql/jdbc/CassandraResultSet.java.CassandraResultSet..God Class,0.8.0-beta1,0.8.0-beta1,0.8.0,1
cassandra,0.8.0-beta1,org.apache.cassandra.cql,JdbcDriverTest,expectedMetaData,Long Parameter List,"designitejava,checkstyle",drivers/java/test/org/apache/cassandra/cql/JdbcDriverTest.java,drivers/java/test/org/apache/cassandra/cql/JdbcDriverTest.java.JdbcDriverTest.expectedMetaData.Long Parameter List,0.8.0-beta1,0.8.0,1.0.0-beta1,2
cassandra,2.1.0-deb,(default package),WordCount,run,Complex Method,"designitejava,checkstyle",examples/hadoop_cql3_word_count/src/WordCount.java,examples/hadoop_cql3_word_count/src/WordCount.java.WordCount.run.Complex Method,2.1.0-deb,3.11.0,4.0-alpha1,17
cassandra,1.0.0,org.apache.cassandra.auth,SimpleAuthenticator,authenticate,Complex Method,"designitejava,pmd,checkstyle",examples/simple_authentication/src/org/apache/cassandra/auth/SimpleAuthenticator.java,examples/simple_authentication/src/org/apache/cassandra/auth/SimpleAuthenticator.java.SimpleAuthenticator.authenticate.Complex Method,1.0.0,1.2.0,2.0.0-beta1,5
cassandra,1.0.0,org.apache.cassandra.auth,SimpleAuthority,authorize,Complex Method,"designitejava,pmd,checkstyle",examples/simple_authentication/src/org/apache/cassandra/auth/SimpleAuthority.java,examples/simple_authentication/src/org/apache/cassandra/auth/SimpleAuthority.java.SimpleAuthority.authorize.Complex Method,1.0.0,1.2.0-beta1,1.2.0,4
cassandra,1.2.0,org.apache.cassandra.auth,SimpleAuthorizer,authorize,Complex Method,"designitejava,pmd,checkstyle",examples/simple_authentication/src/org/apache/cassandra/auth/SimpleAuthorizer.java,examples/simple_authentication/src/org/apache/cassandra/auth/SimpleAuthorizer.java.SimpleAuthorizer.authorize.Complex Method,1.2.0,1.2.0,2.0.0-beta1,1
cassandra,0.4.0-final,org.apache.cassandra.service,Column,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/Column.java,interface/gen-java/org/apache/cassandra/service/Column.java.Column..God Class,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,Column,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/Column.java,interface/gen-java/org/apache/cassandra/service/Column.java.Column.equals.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,Column,read,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/Column.java,interface/gen-java/org/apache/cassandra/service/Column.java.Column.read.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,Column,toString,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/Column.java,interface/gen-java/org/apache/cassandra/service/Column.java.Column.toString.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,ColumnOrSuperColumn,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/ColumnOrSuperColumn.java,interface/gen-java/org/apache/cassandra/service/ColumnOrSuperColumn.java.ColumnOrSuperColumn.equals.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,ColumnParent,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/ColumnParent.java,interface/gen-java/org/apache/cassandra/service/ColumnParent.java.ColumnParent.equals.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,ColumnParent,toString,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/ColumnParent.java,interface/gen-java/org/apache/cassandra/service/ColumnParent.java.ColumnParent.toString.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,ColumnPath,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/ColumnPath.java,interface/gen-java/org/apache/cassandra/service/ColumnPath.java.ColumnPath..God Class,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,ColumnPath,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/ColumnPath.java,interface/gen-java/org/apache/cassandra/service/ColumnPath.java.ColumnPath.equals.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,ColumnPath,read,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/ColumnPath.java,interface/gen-java/org/apache/cassandra/service/ColumnPath.java.ColumnPath.read.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,ColumnPath,toString,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/ColumnPath.java,interface/gen-java/org/apache/cassandra/service/ColumnPath.java.ColumnPath.toString.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.3.0-final,org.apache.cassandra.service,CqlResult_t,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/CqlResult_t.java,interface/gen-java/org/apache/cassandra/service/CqlResult_t.java.CqlResult_t..God Class,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,CqlResult_t,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/CqlResult_t.java,interface/gen-java/org/apache/cassandra/service/CqlResult_t.java.CqlResult_t.equals.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,CqlResult_t,read,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/CqlResult_t.java,interface/gen-java/org/apache/cassandra/service/CqlResult_t.java.CqlResult_t.read.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.5.0-beta1,org.apache.cassandra.service,KeySlice,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/KeySlice.java,interface/gen-java/org/apache/cassandra/service/KeySlice.java.KeySlice.equals.Complex Method,0.5.0-beta1,0.5.0,0.6.0-beta1,2
cassandra,0.5.0-beta1,org.apache.cassandra.service,KeySlice,read,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/KeySlice.java,interface/gen-java/org/apache/cassandra/service/KeySlice.java.KeySlice.read.Complex Method,0.5.0-beta1,0.5.0,0.6.0-beta1,2
cassandra,0.4.0-final,org.apache.cassandra.service,SlicePredicate,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/SlicePredicate.java,interface/gen-java/org/apache/cassandra/service/SlicePredicate.java.SlicePredicate.equals.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SlicePredicate,read,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/SlicePredicate.java,interface/gen-java/org/apache/cassandra/service/SlicePredicate.java.SlicePredicate.read.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SliceRange,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/SliceRange.java,interface/gen-java/org/apache/cassandra/service/SliceRange.java.SliceRange..God Class,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SliceRange,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/SliceRange.java,interface/gen-java/org/apache/cassandra/service/SliceRange.java.SliceRange.equals.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SliceRange,read,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/SliceRange.java,interface/gen-java/org/apache/cassandra/service/SliceRange.java.SliceRange.read.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SliceRange,toString,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/SliceRange.java,interface/gen-java/org/apache/cassandra/service/SliceRange.java.SliceRange.toString.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SuperColumn,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/SuperColumn.java,interface/gen-java/org/apache/cassandra/service/SuperColumn.java.SuperColumn..God Class,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SuperColumn,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/SuperColumn.java,interface/gen-java/org/apache/cassandra/service/SuperColumn.java.SuperColumn.equals.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.4.0-final,org.apache.cassandra.service,SuperColumn,read,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/SuperColumn.java,interface/gen-java/org/apache/cassandra/service/SuperColumn.java.SuperColumn.read.Complex Method,0.4.0-final,0.5.0,0.6.0-beta1,4
cassandra,0.3.0-final,org.apache.cassandra.service,batch_mutation_super_t,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java,interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java.batch_mutation_super_t..God Class,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,batch_mutation_super_t,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java,interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java.batch_mutation_super_t.equals.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,batch_mutation_super_t,read,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java,interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java.batch_mutation_super_t.read.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,batch_mutation_t,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/batch_mutation_t.java,interface/gen-java/org/apache/cassandra/service/batch_mutation_t.java.batch_mutation_t..God Class,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,batch_mutation_t,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/batch_mutation_t.java,interface/gen-java/org/apache/cassandra/service/batch_mutation_t.java.batch_mutation_t.equals.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,batch_mutation_t,read,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/batch_mutation_t.java,interface/gen-java/org/apache/cassandra/service/batch_mutation_t.java.batch_mutation_t.read.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,column_t,,God Class,"pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/column_t.java,interface/gen-java/org/apache/cassandra/service/column_t.java.column_t..God Class,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,column_t,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/column_t.java,interface/gen-java/org/apache/cassandra/service/column_t.java.column_t.equals.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,column_t,read,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/column_t.java,interface/gen-java/org/apache/cassandra/service/column_t.java.column_t.read.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,column_t,toString,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/column_t.java,interface/gen-java/org/apache/cassandra/service/column_t.java.column_t.toString.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,superColumn_t,equals,Complex Method,"designitejava,pmd,checkstyle",interface/gen-java/org/apache/cassandra/service/superColumn_t.java,interface/gen-java/org/apache/cassandra/service/superColumn_t.java.superColumn_t.equals.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,0.3.0-final,org.apache.cassandra.service,superColumn_t,read,Complex Method,"designitejava,pmd",interface/gen-java/org/apache/cassandra/service/superColumn_t.java,interface/gen-java/org/apache/cassandra/service/superColumn_t.java.superColumn_t.read.Complex Method,0.3.0-final,0.3.0-final,0.4.0-final,1
cassandra,2.0.0-beta1,org.apache.cassandra.thrift,CASResult,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CASResult.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CASResult.java.CASResult.equals.Complex Method,2.0.0-beta1,3.11.0,4.0-alpha1,19
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,,God Class,"pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef..God Class,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,compareTo,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.compareTo.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.equals.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,getFieldValue,Complex Method,"designitejava,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.getFieldValue.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,hashCode,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.hashCode.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,isSet,Complex Method,"designitejava,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.isSet.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,read,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.read.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,setFieldValue,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.setFieldValue.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,toString,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.toString.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,CfDef,write,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java.CfDef.write.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,1.2.0,org.apache.cassandra.thrift,CfSplit,,God Class,"pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java.CfSplit..God Class,1.2.0,3.11.0,4.0-alpha1,20
cassandra,1.2.0,org.apache.cassandra.thrift,CfSplit,compareTo,Complex Method,"designitejava,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java.CfSplit.compareTo.Complex Method,1.2.0,3.11.0,4.0-alpha1,20
cassandra,1.2.0,org.apache.cassandra.thrift,CfSplit,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java.CfSplit.equals.Complex Method,1.2.0,3.11.0,4.0-alpha1,20
cassandra,1.2.0,org.apache.cassandra.thrift,CfSplit,read,Complex Method,"designitejava,pmd",interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java,interface/thrift/gen-java/org/apache/cassandra/thrift/CfSplit.java.CfSplit.read.Complex Method,1.2.0,3.11.0,4.0-alpha1,20
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,Column,,God Class,"pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java,interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java.Column..God Class,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,Column,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java,interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java.Column.equals.Complex Method,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,Column,read,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java,interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java.Column.read.Complex Method,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,Column,toString,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java,interface/thrift/gen-java/org/apache/cassandra/thrift/Column.java.Column.toString.Complex Method,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.7.0,org.apache.cassandra.thrift,ColumnDef,,God Class,"pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java.ColumnDef..God Class,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,ColumnDef,compareTo,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java.ColumnDef.compareTo.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,ColumnDef,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java.ColumnDef.equals.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,ColumnDef,read,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java.ColumnDef.read.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.7.0,org.apache.cassandra.thrift,ColumnDef,toString,Complex Method,"designitejava,pmd",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnDef.java.ColumnDef.toString.Complex Method,0.7.0,3.11.0,4.0-alpha1,29
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnOrSuperColumn,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java.ColumnOrSuperColumn.equals.Complex Method,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnOrSuperColumn,read,Complex Method,"designitejava,pmd",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java.ColumnOrSuperColumn.read.Complex Method,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.8.0-beta1,org.apache.cassandra.thrift,ColumnOrSuperColumn,toString,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java.ColumnOrSuperColumn.toString.Complex Method,0.8.0-beta1,3.11.0,4.0-alpha1,27
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnParent,,God Class,"pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java.ColumnParent..God Class,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnParent,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java.ColumnParent.equals.Complex Method,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnParent,read,Complex Method,"designitejava,pmd",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java.ColumnParent.read.Complex Method,0.6.0-beta1,0.6.0-beta1,0.6.0,1
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnParent,toString,Complex Method,"designitejava,pmd",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java.ColumnParent.toString.Complex Method,0.6.0-beta1,0.6.0,0.7.0,2
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnPath,,God Class,"pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnPath.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnPath.java.ColumnPath..God Class,0.6.0-beta1,3.11.0,4.0-alpha1,31
cassandra,0.6.0-beta1,org.apache.cassandra.thrift,ColumnPath,equals,Complex Method,"designitejava,pmd,checkstyle",interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnPath.java,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnPath.java.ColumnPath.equals.Complex Method,0.6.0-beta1,3.11.0,4.0-alpha1,31
