Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
jedis,2.2.0,redis.clients.jedis,BinaryClient,bitop,Long Method,"Decor,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.bitop.Long Method,2.2.0,2.9.0,2.10.0-m1,8
jedis,3.6.0-rc1,redis.clients.jedis,BinaryClient,blmove,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.blmove.Long Parameter List,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.6.0-rc1,redis.clients.jedis,BinaryClient,copy,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.copy.Feature Envy,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,2.8.0,redis.clients.jedis,BinaryClient,georadius,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.georadius.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.8.0,redis.clients.jedis,BinaryClient,georadiusByMember,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.georadiusByMember.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.10.0-m1,redis.clients.jedis,BinaryClient,georadiusByMemberReadonly,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.georadiusByMemberReadonly.Long Parameter List,2.10.0-m1,3.10.0,4.0.0-beta1,18
jedis,3.4.0,redis.clients.jedis,BinaryClient,georadiusByMemberStore,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.georadiusByMemberStore.Long Parameter List,3.4.0,3.10.0,4.0.0-beta1,9
jedis,2.10.0-m1,redis.clients.jedis,BinaryClient,georadiusReadonly,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.georadiusReadonly.Long Parameter List,2.10.0-m1,3.10.0,4.0.0-beta1,18
jedis,3.4.0,redis.clients.jedis,BinaryClient,georadiusStore,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.georadiusStore.Long Parameter List,3.4.0,3.10.0,4.0.0-beta1,9
jedis,2.2.0,redis.clients.jedis,BinaryClient,migrate,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.migrate.Long Parameter List,2.2.0,3.10.0,4.0.0-beta1,26
jedis,2.2.0,redis.clients.jedis,BinaryClient,set,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.set.Long Parameter List,2.2.0,2.10.0,3.0.0-m1,10
jedis,3.1.0-m1,redis.clients.jedis,BinaryClient,xadd,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xadd.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.7.0-RC1,redis.clients.jedis,BinaryClient,xautoclaim,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xautoclaim.Long Parameter List,3.7.0-RC1,3.10.0,4.0.0-beta1,5
jedis,3.7.0-RC1,redis.clients.jedis,BinaryClient,xautoclaimJustId,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xautoclaimJustId.Long Parameter List,3.7.0-RC1,3.10.0,4.0.0-beta1,5
jedis,3.6.0-rc1,redis.clients.jedis,BinaryClient,xclaim,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xclaim.Feature Envy,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.1.0-m1,redis.clients.jedis,BinaryClient,xclaim,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xclaim.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.6.0-rc1,redis.clients.jedis,BinaryClient,xclaimJustId,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xclaimJustId.Long Parameter List,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.6.0-rc1,redis.clients.jedis,BinaryClient,xgroupCreate,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xgroupCreate.Feature Envy,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.1.0-m1,redis.clients.jedis,BinaryClient,xpending,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xpending.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.6.0-rc1,redis.clients.jedis,BinaryClient,xread,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xread.Feature Envy,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.1.0-m1,redis.clients.jedis,BinaryClient,xreadGroup,Complex Method,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xreadGroup.Complex Method,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.6.0-rc1,redis.clients.jedis,BinaryClient,xreadGroup,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xreadGroup.Feature Envy,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.1.0-m1,redis.clients.jedis,BinaryClient,xreadGroup,Long Method,"Decor,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xreadGroup.Long Method,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.1.0-m1,redis.clients.jedis,BinaryClient,xreadGroup,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.xreadGroup.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,2.6.0,redis.clients.jedis,BinaryClient,zrangeByLex,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.zrangeByLex.Long Parameter List,2.6.0,3.10.0,4.0.0-beta1,22
jedis,1.4.0,redis.clients.jedis,BinaryClient,zrangeByScore,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.zrangeByScore.Long Parameter List,1.4.0,3.10.0,4.0.0-beta1,31
jedis,1.4.0,redis.clients.jedis,BinaryClient,zrangeByScoreWithScores,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.zrangeByScoreWithScores.Long Parameter List,1.4.0,3.10.0,4.0.0-beta1,31
jedis,2.7.0,redis.clients.jedis,BinaryClient,zrevrangeByLex,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.zrevrangeByLex.Long Parameter List,2.7.0,3.10.0,4.0.0-beta1,21
jedis,2.0.0,redis.clients.jedis,BinaryClient,zrevrangeByScore,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.zrevrangeByScore.Long Parameter List,2.0.0,3.10.0,4.0.0-beta1,28
jedis,2.0.0,redis.clients.jedis,BinaryClient,zrevrangeByScoreWithScores,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryClient.java,src/main/java/redis/clients/jedis/BinaryClient.java.BinaryClient.zrevrangeByScoreWithScores.Long Parameter List,2.0.0,3.10.0,4.0.0-beta1,28
jedis,1.4.0,redis.clients.jedis,BinaryJedis,,God Class,"pmd,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis..God Class,1.4.0,3.10.0,4.0.0-beta1,31
jedis,3.6.0-rc1,redis.clients.jedis,BinaryJedis,BinaryJedis,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.BinaryJedis.Feature Envy,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,2.9.0,redis.clients.jedis,BinaryJedis,BinaryJedis,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.BinaryJedis.Long Parameter List,2.9.0,3.10.0,4.0.0-beta1,19
jedis,3.6.0-rc1,redis.clients.jedis,BinaryJedis,blmove,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.blmove.Long Parameter List,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,2.8.0,redis.clients.jedis,BinaryJedis,georadius,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.georadius.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.8.0,redis.clients.jedis,BinaryJedis,georadiusByMember,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.georadiusByMember.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.10.0-m1,redis.clients.jedis,BinaryJedis,georadiusByMemberReadonly,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.georadiusByMemberReadonly.Long Parameter List,2.10.0-m1,3.10.0,4.0.0-beta1,18
jedis,3.4.0,redis.clients.jedis,BinaryJedis,georadiusByMemberStore,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.georadiusByMemberStore.Long Parameter List,3.4.0,3.10.0,4.0.0-beta1,9
jedis,2.10.0-m1,redis.clients.jedis,BinaryJedis,georadiusReadonly,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.georadiusReadonly.Long Parameter List,2.10.0-m1,3.10.0,4.0.0-beta1,18
jedis,3.4.0,redis.clients.jedis,BinaryJedis,georadiusStore,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.georadiusStore.Long Parameter List,3.4.0,3.10.0,4.0.0-beta1,9
jedis,2.7.0,redis.clients.jedis,BinaryJedis,initializeClientFromURI,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.initializeClientFromURI.Feature Envy,2.7.0,3.5.0,3.6.0-rc1,14
jedis,3.6.0-rc1,redis.clients.jedis,BinaryJedis,initializeFromClientConfig,Long Method,"Decor,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.initializeFromClientConfig.Long Method,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.6.0-rc1,redis.clients.jedis,BinaryJedis,initializeFromURI,Feature Envy,"checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.initializeFromURI.Feature Envy,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,2.2.0,redis.clients.jedis,BinaryJedis,migrate,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.migrate.Long Parameter List,2.2.0,3.10.0,4.0.0-beta1,26
jedis,2.2.0,redis.clients.jedis,BinaryJedis,set,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.set.Long Parameter List,2.2.0,2.10.0,3.0.0-m1,10
jedis,3.1.0-m1,redis.clients.jedis,BinaryJedis,xadd,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.xadd.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.7.0-RC1,redis.clients.jedis,BinaryJedis,xautoclaim,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.xautoclaim.Long Parameter List,3.7.0-RC1,3.10.0,4.0.0-beta1,5
jedis,3.7.0-RC1,redis.clients.jedis,BinaryJedis,xautoclaimJustId,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.xautoclaimJustId.Long Parameter List,3.7.0-RC1,3.10.0,4.0.0-beta1,5
jedis,3.1.0-m1,redis.clients.jedis,BinaryJedis,xclaim,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.xclaim.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.6.0-rc1,redis.clients.jedis,BinaryJedis,xclaimJustId,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.xclaimJustId.Long Parameter List,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.1.0-m1,redis.clients.jedis,BinaryJedis,xpending,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.xpending.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,3.1.0-m1,redis.clients.jedis,BinaryJedis,xreadGroup,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.xreadGroup.Long Parameter List,3.1.0-m1,3.10.0,4.0.0-beta1,14
jedis,2.6.0,redis.clients.jedis,BinaryJedis,zrangeByLex,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.zrangeByLex.Long Parameter List,2.6.0,3.10.0,4.0.0-beta1,22
jedis,1.4.0,redis.clients.jedis,BinaryJedis,zrangeByScore,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.zrangeByScore.Long Parameter List,1.4.0,3.10.0,4.0.0-beta1,31
jedis,1.4.0,redis.clients.jedis,BinaryJedis,zrangeByScoreWithScores,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.zrangeByScoreWithScores.Long Parameter List,1.4.0,3.10.0,4.0.0-beta1,31
jedis,2.7.0,redis.clients.jedis,BinaryJedis,zrevrangeByLex,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.zrevrangeByLex.Long Parameter List,2.7.0,3.10.0,4.0.0-beta1,21
jedis,2.0.0,redis.clients.jedis,BinaryJedis,zrevrangeByScore,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.zrevrangeByScore.Long Parameter List,2.0.0,3.10.0,4.0.0-beta1,28
jedis,2.0.0,redis.clients.jedis,BinaryJedis,zrevrangeByScoreWithScores,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedis.java,src/main/java/redis/clients/jedis/BinaryJedis.java.BinaryJedis.zrevrangeByScoreWithScores.Long Parameter List,2.0.0,3.10.0,4.0.0-beta1,28
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,,God Class,"pmd,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster..God Class,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,BinaryJedisCluster,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.BinaryJedisCluster.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,3.6.0-rc1,redis.clients.jedis,BinaryJedisCluster,blmove,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.blmove.Long Parameter List,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,georadius,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.georadius.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,georadiusByMember,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.georadiusByMember.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.10.0-m1,redis.clients.jedis,BinaryJedisCluster,georadiusByMemberReadonly,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.georadiusByMemberReadonly.Long Parameter List,2.10.0-m1,3.10.0,4.0.0-beta1,18
jedis,3.4.0,redis.clients.jedis,BinaryJedisCluster,georadiusByMemberStore,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.georadiusByMemberStore.Long Parameter List,3.4.0,3.10.0,4.0.0-beta1,9
jedis,2.10.0-m1,redis.clients.jedis,BinaryJedisCluster,georadiusReadonly,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.georadiusReadonly.Long Parameter List,2.10.0-m1,3.10.0,4.0.0-beta1,18
jedis,3.4.0,redis.clients.jedis,BinaryJedisCluster,georadiusStore,Long Parameter List,"designitejava,checkstyle,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.georadiusStore.Long Parameter List,3.4.0,3.10.0,4.0.0-beta1,9
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,set,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.set.Long Parameter List,2.8.0,2.10.0,3.0.0-m1,4
jedis,3.1.0-rc,redis.clients.jedis,BinaryJedisCluster,xadd,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.xadd.Long Parameter List,3.1.0-rc,3.10.0,4.0.0-beta1,13
jedis,3.7.0-RC1,redis.clients.jedis,BinaryJedisCluster,xautoclaim,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.xautoclaim.Long Parameter List,3.7.0-RC1,3.10.0,4.0.0-beta1,5
jedis,3.7.0-RC1,redis.clients.jedis,BinaryJedisCluster,xautoclaimJustId,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.xautoclaimJustId.Long Parameter List,3.7.0-RC1,3.10.0,4.0.0-beta1,5
jedis,3.1.0-rc,redis.clients.jedis,BinaryJedisCluster,xclaim,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.xclaim.Long Parameter List,3.1.0-rc,3.10.0,4.0.0-beta1,13
jedis,3.6.0-rc1,redis.clients.jedis,BinaryJedisCluster,xclaimJustId,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.xclaimJustId.Long Parameter List,3.6.0-rc1,3.10.0,4.0.0-beta1,7
jedis,3.1.0-rc,redis.clients.jedis,BinaryJedisCluster,xpending,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.xpending.Long Parameter List,3.1.0-rc,3.10.0,4.0.0-beta1,13
jedis,3.1.0-rc,redis.clients.jedis,BinaryJedisCluster,xreadGroup,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.xreadGroup.Long Parameter List,3.1.0-rc,3.10.0,4.0.0-beta1,13
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,zrangeByLex,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.zrangeByLex.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,zrangeByScore,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.zrangeByScore.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
jedis,2.8.0,redis.clients.jedis,BinaryJedisCluster,zrangeByScoreWithScores,Long Parameter List,"designitejava,experts",src/main/java/redis/clients/jedis/BinaryJedisCluster.java,src/main/java/redis/clients/jedis/BinaryJedisCluster.java.BinaryJedisCluster.zrangeByScoreWithScores.Long Parameter List,2.8.0,3.10.0,4.0.0-beta1,20
