Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
dbeaver,23.2.0,org.jkiss.utils.rest,RestClient,invoke,Complex Method,"pmd,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/rest/RestClient.java,bundles/org.jkiss.utils/src/org/jkiss/utils/rest/RestClient.java.RestClient.invoke.Complex Method,23.2.0,23.3.0,24.0.0,2
dbeaver,23.2.0,org.jkiss.utils.rest,RestServer,RestServer,Long Parameter List,"designitejava,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/rest/RestServer.java,bundles/org.jkiss.utils/src/org/jkiss/utils/rest/RestServer.java.RestServer.RestServer.Long Parameter List,23.2.0,23.3.0,24.0.0,2
dbeaver,4.3.0,org.jkiss.utils.time,ExtendedDateFormat,ExtendedDateFormat,Complex Method,"designitejava,checkstyle,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java,bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java.ExtendedDateFormat.ExtendedDateFormat.Complex Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.time,ExtendedDateFormat,format,Complex Method,"designitejava,pmd,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java,bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java.ExtendedDateFormat.format.Complex Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.time,ExtendedDateFormat,format,Long Method,"Decor,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java,bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java.ExtendedDateFormat.format.Long Method,4.3.0,6.1.0,6.2.0,7
dbeaver,4.3.0,org.jkiss.utils.time,ExtendedDateFormat,method,Complex Method,"pmd,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java,bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java.ExtendedDateFormat.method.Complex Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.time,ExtendedDateFormat,parse,Complex Method,"pmd,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java,bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java.ExtendedDateFormat.parse.Complex Method,4.3.0,23.3.0,24.0.0,25
dbeaver,6.2.0,org.jkiss.utils.time,ExtendedDateFormat,parse,Long Method,"Decor,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java,bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java.ExtendedDateFormat.parse.Long Method,6.2.0,23.3.0,24.0.0,18
dbeaver,4.3.0,org.jkiss.utils.time,ExtendedDateFormat,stripNanos,Complex Method,"designitejava,pmd,checkstyle,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java,bundles/org.jkiss.utils/src/org/jkiss/utils/time/ExtendedDateFormat.java.ExtendedDateFormat.stripNanos.Complex Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,SAXReader,,God Class,"pmd,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/SAXReader.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/SAXReader.java.SAXReader..God Class,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,SAXReader,acquireParser,Long Method,"Decor,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/SAXReader.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/SAXReader.java.SAXReader.acquireParser.Long Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,XMLBuilder,,God Class,"pmd,checkstyle,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLBuilder.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLBuilder.java.XMLBuilder..God Class,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,XMLBuilder,startElement,Complex Method,"designitejava,pmd,checkstyle,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLBuilder.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLBuilder.java.XMLBuilder.startElement.Complex Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,XMLBuilder,startElement,Long Method,"Decor,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLBuilder.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLBuilder.java.XMLBuilder.startElement.Long Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,XMLUtils,,God Class,"pmd,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLUtils.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLUtils.java.XMLUtils..God Class,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,XMLUtils,escapeXml,Complex Method,"pmd,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLUtils.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLUtils.java.XMLUtils.escapeXml.Complex Method,4.3.0,23.3.0,24.0.0,25
dbeaver,4.3.0,org.jkiss.utils.xml,XMLUtils,escapeXml,Long Method,"Decor,experts",bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLUtils.java,bundles/org.jkiss.utils/src/org/jkiss/utils/xml/XMLUtils.java.XMLUtils.escapeXml.Long Method,4.3.0,23.3.0,24.0.0,25
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,,God Class,"pmd,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest..God Class,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContains,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContains.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContainsChar,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContainsChar.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContainsIgnoreCase,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContainsIgnoreCase.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContainsInt,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContainsInt.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContainsLong,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContainsLong.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContainsObjectType,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContainsObjectType.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContainsRef,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContainsRef.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testContainsShort,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testContainsShort.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testIsEmpty,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testIsEmpty.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testIsEmptyInt,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testIsEmptyInt.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testIsEmptyLong,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testIsEmptyLong.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testIsEmptyShort,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testIsEmptyShort.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,ArrayUtilsTest,testRemove,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/ArrayUtilsTest.java.ArrayUtilsTest.testRemove.Feature Envy,6.1.0,7.2.0,7.3.0,6
dbeaver,6.2.0,org.jkiss.utils,BeanUtilsTest,,God Class,"pmd,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/BeanUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/BeanUtilsTest.java.BeanUtilsTest..God Class,6.2.0,7.2.0,7.3.0,5
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,,God Class,"pmd,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest..God Class,6.1.0,7.2.0,7.3.0,6
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testCapitalizeWord,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testCapitalizeWord.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testEqualOrEmptyStrings,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testEqualOrEmptyStrings.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testEscapeFileName,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testEscapeFileName.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testEscapeIdentifier,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testEscapeIdentifier.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testEscapeJavaString,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testEscapeJavaString.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testFromOrdinal,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testFromOrdinal.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testGetBooleanObjectDefault,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testGetBooleanObjectDefault.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testGetBooleanString,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testGetBooleanString.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testGetOption,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testGetOption.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testGetRootCause,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testGetRootCause.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testIsEmptyCharSequence,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testIsEmptyCharSequence.Feature Envy,6.1.0,6.2.0,6.3.0,2
dbeaver,6.1.0,org.jkiss.utils,CommonUtilsTest,testIsEmptyCollection,Feature Envy,"checkstyle,experts",bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java,bundles/org.jkiss.utils/tests/org/jkiss/utils/CommonUtilsTest.java.CommonUtilsTest.testIsEmptyCollection.Feature Envy,6.1.0,6.2.0,6.3.0,2
